Name,Start,End,Duration,Process
p5.1s | examples - Google Chrome,9/15/2019 18:20,9/15/2019 18:20,0:00:11,Google Chrome
set gradient processing - Google Search - Google Chrome,9/15/2019 18:20,9/15/2019 18:20,0:00:09,Google Chrome
p5.1s | examples - Google Chrome,9/15/2019 18:20,9/15/2019 18:21,0:00:19,Google Chrome
LinearGradient \ Examples \ Processing.org - Google Chrome,9/15/2019 18:21,9/15/2019 18:21,0:00:12,Google Chrome
RadialGradient \ Examples \ Processing.org - Google Chrome,9/15/2019 18:21,9/15/2019 18:21,0:00:21,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 18:21,9/15/2019 18:21,0:00:06,1
sketch_190915b | Processing 3.5.3,9/15/2019 18:21,9/15/2019 18:21,0:00:05,1
feeling_data_circle | Processing 3.5.3,9/15/2019 18:21,9/15/2019 18:21,0:00:08,1
sketch_190915b | Processing 3.5.3,9/15/2019 18:21,9/15/2019 18:22,0:00:25,1
sketch_190915b,9/15/2019 18:22,9/15/2019 18:22,0:00:05,1
sketch_190915b | Processing 3.5.3,9/15/2019 18:22,9/15/2019 18:22,0:00:10,1
New Tab - Google Chrome,9/15/2019 18:22,9/15/2019 18:22,0:00:10,Google Chrome
"How do I create a gradient filled shape, on a gradient background? - Processing 2.x and 3.x Forum - Google Chrome",9/15/2019 18:22,9/15/2019 18:23,0:00:38,Google Chrome
sketch_190915b | Processing 3.5.3,9/15/2019 18:23,9/15/2019 18:23,0:00:17,1
"How do I create a gradient filled shape, on a gradient background? - Processing 2.x and 3.x Forum - Google Chrome",9/15/2019 18:23,9/15/2019 18:24,0:00:25,Google Chrome
sketch_190915b | Processing 3.5.3,9/15/2019 18:24,9/15/2019 18:25,0:01:37,1
"How do I create a gradient filled shape, on a gradient background? - Processing 2.x and 3.x Forum - Google Chrome",9/15/2019 18:25,9/15/2019 18:25,0:00:09,Google Chrome
sketch_190915b | Processing 3.5.3,9/15/2019 18:25,9/15/2019 18:26,0:00:12,1
"How do I create a gradient filled shape, on a gradient background? - Processing 2.x and 3.x Forum - Google Chrome",9/15/2019 18:26,9/15/2019 18:26,0:00:05,Google Chrome
linear gradient in circle processing - Google Search - Google Chrome,9/15/2019 18:26,9/15/2019 18:26,0:00:07,Google Chrome
Fun Programming - Circular gradients can look like spheres - Google Chrome,9/15/2019 18:26,9/15/2019 18:26,0:00:06,Google Chrome
sketch_190915b | Processing 3.5.3,9/15/2019 18:26,9/15/2019 18:27,0:00:53,1
Messenger - Google Chrome,9/15/2019 18:27,9/15/2019 18:27,0:00:21,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 18:27,9/15/2019 18:27,0:00:05,Google Chrome
Messenger - Google Chrome,9/15/2019 18:27,9/15/2019 18:28,0:00:35,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 18:28,9/15/2019 18:28,0:00:07,Google Chrome
Messenger - Google Chrome,9/15/2019 18:28,9/15/2019 18:28,0:00:34,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 18:28,9/15/2019 18:29,0:00:05,Google Chrome
Messenger - Google Chrome,9/15/2019 18:29,9/15/2019 18:29,0:00:22,Google Chrome
sketch_190915b | Processing 3.5.3,9/15/2019 18:29,9/15/2019 18:31,0:01:35,1
Messenger - Google Chrome,9/15/2019 18:31,9/15/2019 18:33,0:02:08,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 18:33,9/15/2019 18:33,0:00:12,Google Chrome
Messenger - Google Chrome,9/15/2019 18:33,9/15/2019 18:34,0:00:40,Google Chrome
sketch_190915b | Processing 3.5.3,9/15/2019 18:34,9/15/2019 18:34,0:00:32,1
Messenger - Google Chrome,9/15/2019 18:34,9/15/2019 18:35,0:01:13,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 18:35,9/15/2019 18:35,0:00:11,Google Chrome
Messenger - Google Chrome,9/15/2019 18:35,9/15/2019 18:36,0:00:32,Google Chrome
New Tab - Google Chrome,9/15/2019 18:36,9/15/2019 18:36,0:00:07,Google Chrome
typical radius of movement knee - Google Search - Google Chrome,9/15/2019 18:36,9/15/2019 18:36,0:00:05,Google Chrome
What Is the Normal Range of Motion of the Knee? | Livestrong.com - Google Chrome,9/15/2019 18:36,9/15/2019 18:36,0:00:07,Google Chrome
Messenger - Google Chrome,9/15/2019 18:36,9/15/2019 18:38,0:02:03,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 18:38,9/15/2019 18:38,0:00:05,Google Chrome
Messenger - Google Chrome,9/15/2019 18:38,9/15/2019 18:40,0:01:07,Google Chrome
sketch_190915b | Processing 3.5.3,9/15/2019 18:40,9/15/2019 18:40,0:00:11,1
Fun Programming - Circular gradients can look like spheres - Google Chrome,9/15/2019 18:40,9/15/2019 18:40,0:00:08,Google Chrome
Messenger - Google Chrome,9/15/2019 18:40,9/15/2019 18:41,0:00:54,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 18:41,9/15/2019 18:41,0:00:06,Google Chrome
Messenger - Google Chrome,9/15/2019 18:41,9/15/2019 18:41,0:00:28,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 18:41,9/15/2019 18:41,0:00:07,Google Chrome
Messenger - Google Chrome,9/15/2019 18:41,9/15/2019 18:42,0:00:35,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 18:42,9/15/2019 18:42,0:00:15,Google Chrome
Messenger - Google Chrome,9/15/2019 18:42,9/15/2019 18:42,0:00:08,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 18:42,9/15/2019 18:43,0:00:57,Google Chrome
Messenger - Google Chrome,9/15/2019 18:43,9/15/2019 18:44,0:00:58,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 18:44,9/15/2019 18:45,0:00:28,Google Chrome
Messenger - Google Chrome,9/15/2019 18:45,9/15/2019 18:45,0:00:23,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 18:45,9/15/2019 18:47,0:01:29,Google Chrome
HONNE - Day 1 ◑,9/15/2019 18:47,9/15/2019 18:47,0:00:05,Spotify
Spotify Premium,9/15/2019 18:47,9/15/2019 18:48,0:00:48,Spotify
Pinterest - Google Chrome,9/15/2019 18:48,9/15/2019 18:48,0:00:09,Google Chrome
Pinterest - Google Chrome,9/15/2019 18:48,9/15/2019 18:48,0:00:06,Google Chrome
Pinterest - Google Chrome,9/15/2019 18:48,9/15/2019 18:48,0:00:06,Google Chrome
Best Alfredo Sauce Recipe | Yummly - Google Chrome,9/15/2019 18:48,9/15/2019 18:48,0:00:15,Google Chrome
Best Alfredo Sauce Recipe | Yummly - Google Chrome,9/15/2019 18:48,9/15/2019 18:51,0:03:02,Google Chrome
Windows Explorer,9/15/2019 18:51,9/15/2019 18:52,0:00:29,Windows Explorer
Spotify Premium,9/15/2019 18:52,9/15/2019 18:52,0:00:06,Spotify
The Lumineers - Stubborn Love,9/15/2019 18:52,9/15/2019 18:52,0:00:06,Spotify
Best Alfredo Sauce Recipe | Yummly - Google Chrome,9/15/2019 18:52,9/15/2019 19:11,0:19:24,Google Chrome
lerpColor() \ Language (API) \ Processing 3+ - Google Chrome,9/15/2019 19:11,9/15/2019 19:11,0:00:07,Google Chrome
sketch_190915b | Processing 3.5.3,9/15/2019 19:11,9/15/2019 19:14,0:02:09,1
sketch_190915b,9/15/2019 19:14,9/15/2019 19:14,0:00:08,1
sketch_190915b | Processing 3.5.3,9/15/2019 19:14,9/15/2019 19:14,0:00:32,1
feeling_data_circle | Processing 3.5.3,9/15/2019 19:33,9/15/2019 19:33,0:00:02,1
